county,candidate,votes
FALLS CHURCH CITY,Mitt Romney,2147
FALLS CHURCH CITY,Barack Obama,5015
FALLS CHURCH CITY,Virgil Goode,11
FALLS CHURCH CITY,Gary Johnson,62
FALLS CHURCH CITY,Jill Stein,25
FALLS CHURCH CITY,Write In,16
FRANKLIN CITY,Mitt Romney,1496
FRANKLIN CITY,Barack Obama,2833
FRANKLIN CITY,Virgil Goode,10
FRANKLIN CITY,Gary Johnson,11
FRANKLIN CITY,Jill Stein,4
FRANKLIN CITY,Write In,6
FREDERICKSBURG CITY,Mitt Romney,4060
FREDERICKSBURG CITY,Barack Obama,7131
FREDERICKSBURG CITY,Virgil Goode,23
FREDERICKSBURG CITY,Gary Johnson,148
FREDERICKSBURG CITY,Jill Stein,57
FREDERICKSBURG CITY,Write In,18
GALAX CITY,Mitt Romney,1332
GALAX CITY,Barack Obama,900
GALAX CITY,Virgil Goode,23
GALAX CITY,Gary Johnson,15
GALAX CITY,Jill Stein,3
GALAX CITY,Write In,4
HAMPTON CITY,Mitt Romney,18640
HAMPTON CITY,Barack Obama,46966
HAMPTON CITY,Virgil Goode,129
HAMPTON CITY,Gary Johnson,514
HAMPTON CITY,Jill Stein,112
HAMPTON CITY,Write In,129
HARRISONBURG CITY,Mitt Romney,6565
HARRISONBURG CITY,Barack Obama,8654
HARRISONBURG CITY,Virgil Goode,37
HARRISONBURG CITY,Gary Johnson,216
HARRISONBURG CITY,Jill Stein,75
HARRISONBURG CITY,Write In,46
HOPEWELL CITY,Mitt Romney,3739
HOPEWELL CITY,Barack Obama,5179
HOPEWELL CITY,Virgil Goode,30
HOPEWELL CITY,Gary Johnson,44
HOPEWELL CITY,Jill Stein,22
HOPEWELL CITY,Write In,17
LEXINGTON CITY,Mitt Romney,1146
LEXINGTON CITY,Barack Obama,1486
LEXINGTON CITY,Virgil Goode,11
LEXINGTON CITY,Gary Johnson,28
LEXINGTON CITY,Jill Stein,8
LEXINGTON CITY,Write In,8
LYNCHBURG CITY,Mitt Romney,19806
LYNCHBURG CITY,Barack Obama,15948
LYNCHBURG CITY,Virgil Goode,142
LYNCHBURG CITY,Gary Johnson,402
LYNCHBURG CITY,Jill Stein,49
LYNCHBURG CITY,Write In,101
MANASSAS CITY,Mitt Romney,6463
MANASSAS CITY,Barack Obama,8478
MANASSAS CITY,Virgil Goode,37
MANASSAS CITY,Gary Johnson,148
MANASSAS CITY,Jill Stein,28
MANASSAS CITY,Write In,46
MANASSAS PARK CITY,Mitt Romney,1699
MANASSAS PARK CITY,Barack Obama,2879
MANASSAS PARK CITY,Virgil Goode,14
MANASSAS PARK CITY,Gary Johnson,37
MANASSAS PARK CITY,Jill Stein,17
MANASSAS PARK CITY,Write In,10
MARTINSVILLE CITY,Mitt Romney,2312
MARTINSVILLE CITY,Barack Obama,3855
MARTINSVILLE CITY,Virgil Goode,83
MARTINSVILLE CITY,Gary Johnson,17
MARTINSVILLE CITY,Jill Stein,10
MARTINSVILLE CITY,Write In,7
NEWPORT NEWS CITY,Mitt Romney,27230
NEWPORT NEWS CITY,Barack Obama,51100
NEWPORT NEWS CITY,Virgil Goode,142
NEWPORT NEWS CITY,Gary Johnson,711
NEWPORT NEWS CITY,Jill Stein,122
NEWPORT NEWS CITY,Write In,139
NORFOLK CITY,Mitt Romney,23147
NORFOLK CITY,Barack Obama,62687
NORFOLK CITY,Virgil Goode,150
NORFOLK CITY,Gary Johnson,658
NORFOLK CITY,Jill Stein,184
NORFOLK CITY,Write In,217
NORTON CITY,Mitt Romney,895
NORTON CITY,Barack Obama,566
NORTON CITY,Virgil Goode,5
NORTON CITY,Gary Johnson,15
NORTON CITY,Jill Stein,5
NORTON CITY,Write In,6
PETERSBURG CITY,Mitt Romney,1527
PETERSBURG CITY,Barack Obama,14283
PETERSBURG CITY,Virgil Goode,18
PETERSBURG CITY,Gary Johnson,39
PETERSBURG CITY,Jill Stein,17
PETERSBURG CITY,Write In,24
POQUOSON CITY,Mitt Romney,5312
POQUOSON CITY,Barack Obama,1679
POQUOSON CITY,Virgil Goode,7
POQUOSON CITY,Gary Johnson,85
POQUOSON CITY,Jill Stein,15
POQUOSON CITY,Write In,8
PORTSMOUTH CITY,Mitt Romney,12858
PORTSMOUTH CITY,Barack Obama,32501
PORTSMOUTH CITY,Virgil Goode,93
PORTSMOUTH CITY,Gary Johnson,319
PORTSMOUTH CITY,Jill Stein,79
PORTSMOUTH CITY,Write In,72
RADFORD CITY,Mitt Romney,2520
RADFORD CITY,Barack Obama,2732
RADFORD CITY,Virgil Goode,40
RADFORD CITY,Gary Johnson,75
RADFORD CITY,Jill Stein,15
RADFORD CITY,Write In,17
RICHMOND CITY,Mitt Romney,20050
RICHMOND CITY,Barack Obama,75921
RICHMOND CITY,Virgil Goode,172
RICHMOND CITY,Gary Johnson,968
RICHMOND CITY,Jill Stein,303
RICHMOND CITY,Write In,155
ROANOKE CITY,Mitt Romney,14991
ROANOKE CITY,Barack Obama,24134
ROANOKE CITY,Virgil Goode,384
ROANOKE CITY,Gary Johnson,397
ROANOKE CITY,Jill Stein,173
ROANOKE CITY,Write In,76
SALEM CITY,Mitt Romney,7299
SALEM CITY,Barack Obama,4760
SALEM CITY,Virgil Goode,89
SALEM CITY,Gary Johnson,116
SALEM CITY,Jill Stein,21
SALEM CITY,Write In,33
STAUNTON CITY,Mitt Romney,5272
STAUNTON CITY,Barack Obama,5728
STAUNTON CITY,Virgil Goode,38
STAUNTON CITY,Gary Johnson,119
STAUNTON CITY,Jill Stein,30
STAUNTON CITY,Write In,23
SUFFOLK CITY,Mitt Romney,17820
SUFFOLK CITY,Barack Obama,24267
SUFFOLK CITY,Virgil Goode,100
SUFFOLK CITY,Gary Johnson,254
SUFFOLK CITY,Jill Stein,51
SUFFOLK CITY,Write In,74
VIRGINIA BEACH CITY,Mitt Romney,99291
VIRGINIA BEACH CITY,Barack Obama,94299
VIRGINIA BEACH CITY,Virgil Goode,362
VIRGINIA BEACH CITY,Gary Johnson,1829
VIRGINIA BEACH CITY,Jill Stein,368
VIRGINIA BEACH CITY,Write In,492
WAYNESBORO CITY,Mitt Romney,4790
WAYNESBORO CITY,Barack Obama,3840
WAYNESBORO CITY,Virgil Goode,35
WAYNESBORO CITY,Gary Johnson,94
WAYNESBORO CITY,Jill Stein,18
WAYNESBORO CITY,Write In,14
WILLIAMSBURG CITY,Mitt Romney,2682
WILLIAMSBURG CITY,Barack Obama,4903
WILLIAMSBURG CITY,Virgil Goode,15
WILLIAMSBURG CITY,Gary Johnson,98
WILLIAMSBURG CITY,Jill Stein,30
WILLIAMSBURG CITY,Write In,20
WINCHESTER CITY,Mitt Romney,4946
WINCHESTER CITY,Barack Obama,5094
WINCHESTER CITY,Virgil Goode,66
WINCHESTER CITY,Gary Johnson,109
WINCHESTER CITY,Jill Stein,48
WINCHESTER CITY,Write In,33
