county,candidate,votes
Montgomery,Good/Clymer (CST),41
Nassau,Obama/Biden (DEM),294661
Nassau,Romney/Ryan (REP),237862
Nassau,Romney/Ryan (CON),21446
Nassau,Obama/Biden (WOR),8034
Nassau,Stein/Honkala (GRN),2068
Nassau,Lindsay/Osorio (PSL),111
Nassau,Johnson/Gray (LBT),2998
Nassau,Good/Clymer (CST),294
Niagara,Obama/Biden (DEM),41837
Niagara,Romney/Ryan (REP),38158
Niagara,Romney/Ryan (CON),5082
Niagara,Obama/Biden (WOR),2149
Niagara,Stein/Honkala (GRN),560
Niagara,Lindsay/Osorio (PSL),31
Niagara,Johnson/Gray (LBT),864
Niagara,Good/Clymer (CST),98
Oneida,Obama/Biden (DEM),39031
Oneida,Romney/Ryan (REP),40532
Oneida,Romney/Ryan (CON),3998
Oneida,Obama/Biden (WOR),1437
Oneida,Stein/Honkala (GRN),502
Oneida,Lindsay/Osorio (PSL),17
Oneida,Johnson/Gray (LBT),819
Oneida,Good/Clymer (CST),168
Onondaga,Obama/Biden (DEM),117470
Onondaga,Romney/Ryan (REP),69357
Onondaga,Romney/Ryan (CON),9474
Onondaga,Obama/Biden (WOR),4784
Onondaga,Stein/Honkala (GRN),1584
Onondaga,Lindsay/Osorio (PSL),55
Onondaga,Johnson/Gray (LBT),1697
Onondaga,Good/Clymer (CST),295
Ontario,Obama/Biden (DEM),22065
Ontario,Romney/Ryan (REP),20919
Ontario,Romney/Ryan (CON),2901
Ontario,Obama/Biden (WOR),1022
Ontario,Stein/Honkala (GRN),294
Ontario,Lindsay/Osorio (PSL),11
Ontario,Johnson/Gray (LBT),571
Ontario,Good/Clymer (CST),66
Orange,Obama/Biden (DEM),70742
Orange,Romney/Ryan (REP),58003
Orange,Romney/Ryan (CON),7364
Orange,Obama/Biden (WOR),2573
Orange,Stein/Honkala (GRN),700
Orange,Lindsay/Osorio (PSL),32
Orange,Johnson/Gray (LBT),1049
Orange,Good/Clymer (CST),162
Orleans,Obama/Biden (DEM),5505
Orleans,Romney/Ryan (REP),7585
Orleans,Romney/Ryan (CON),1009
Orleans,Obama/Biden (WOR),282
Orleans,Stein/Honkala (GRN),81
Orleans,Lindsay/Osorio (PSL),3
Orleans,Johnson/Gray (LBT),165
Orleans,Good/Clymer (CST),36
Oswego,Obama/Biden (DEM),22178
Oswego,Romney/Ryan (REP),17610
Oswego,Romney/Ryan (CON),2370
Oswego,Obama/Biden (WOR),1337
Oswego,Stein/Honkala (GRN),379
Oswego,Lindsay/Osorio (PSL),15
Oswego,Johnson/Gray (LBT),447
Oswego,Good/Clymer (CST),114
Otsego,Obama/Biden (DEM),11530
Otsego,Romney/Ryan (REP),10451
Otsego,Romney/Ryan (CON),1010
Otsego,Obama/Biden (WOR),587
Otsego,Stein/Honkala (GRN),238
Otsego,Lindsay/Osorio (PSL),7
Otsego,Johnson/Gray (LBT),212
Otsego,Good/Clymer (CST),28
Putnam,Obama/Biden (DEM),18539
Putnam,Romney/Ryan (REP),20925
Putnam,Romney/Ryan (CON),3158
Putnam,Obama/Biden (WOR),973
Putnam,Stein/Honkala (GRN),209
Putnam,Lindsay/Osorio (PSL),10
Putnam,Johnson/Gray (LBT),397
Putnam,Good/Clymer (CST),37
Rensselaer,Obama/Biden (DEM),35373
Rensselaer,Romney/Ryan (REP),24903
Rensselaer,Romney/Ryan (CON),4210
Rensselaer,Obama/Biden (WOR),2035
Rensselaer,Stein/Honkala (GRN),612
