county,candidate,votes
CALHOUN,Tom Hoefling,1
CALHOUN,Andre N. Barnett,0
CALHOUN,Rocky Anderson,0
CALLAHAN,Mitt Romney,4378
CALLAHAN,Barack Obama,751
CALLAHAN,Gary Johnson,53
CALLAHAN,Jill Stein,15
CALLAHAN,Avery Ayers,0
CALLAHAN,Stewart Alexander,0
CALLAHAN,Thaddaus Hill,0
CALLAHAN,Virgil Goode,0
CALLAHAN,Tom Hoefling,0
CALLAHAN,Andre N. Barnett,0
CALLAHAN,Rocky Anderson,0
CAMERON,Mitt Romney,26099
CAMERON,Barack Obama,49975
CAMERON,Gary Johnson,546
CAMERON,Jill Stein,158
CAMERON,Avery Ayers,68
CAMERON,Stewart Alexander,39
CAMERON,Thaddaus Hill,2
CAMERON,Virgil Goode,2
CAMERON,Tom Hoefling,1
CAMERON,Andre N. Barnett,1
CAMERON,Rocky Anderson,4
CAMP,Mitt Romney,2881
CAMP,Barack Obama,1428
CAMP,Gary Johnson,23
CAMP,Jill Stein,3
CAMP,Avery Ayers,0
CAMP,Stewart Alexander,0
CAMP,Thaddaus Hill,0
CAMP,Virgil Goode,0
CAMP,Tom Hoefling,0
CAMP,Andre N. Barnett,0
CAMP,Rocky Anderson,0
CARSON,Mitt Romney,2451
CARSON,Barack Obama,292
CARSON,Gary Johnson,31
CARSON,Jill Stein,2
CARSON,Avery Ayers,0
CARSON,Stewart Alexander,0
CARSON,Thaddaus Hill,0
CARSON,Virgil Goode,1
CARSON,Tom Hoefling,0
CARSON,Andre N. Barnett,1
CARSON,Rocky Anderson,0
CASS,Mitt Romney,8763
CASS,Barack Obama,2924
CASS,Gary Johnson,67
CASS,Jill Stein,29
CASS,Avery Ayers,0
CASS,Stewart Alexander,0
CASS,Thaddaus Hill,0
CASS,Virgil Goode,0
CASS,Tom Hoefling,1
CASS,Andre N. Barnett,4
CASS,Rocky Anderson,0
CASTRO,Mitt Romney,1470
CASTRO,Barack Obama,630
CASTRO,Gary Johnson,12
CASTRO,Jill Stein,7
CASTRO,Avery Ayers,0
CASTRO,Stewart Alexander,0
CASTRO,Thaddaus Hill,0
CASTRO,Virgil Goode,0
CASTRO,Tom Hoefling,0
CASTRO,Andre N. Barnett,0
CASTRO,Rocky Anderson,0
CHAMBERS,Mitt Romney,11787
CHAMBERS,Barack Obama,2790
CHAMBERS,Gary Johnson,120
CHAMBERS,Jill Stein,32
CHAMBERS,Avery Ayers,0
CHAMBERS,Stewart Alexander,0
CHAMBERS,Thaddaus Hill,1
CHAMBERS,Virgil Goode,5
CHAMBERS,Tom Hoefling,0
CHAMBERS,Andre N. Barnett,0
CHAMBERS,Rocky Anderson,0
CHEROKEE,Mitt Romney,12094
CHEROKEE,Barack Obama,3875
CHEROKEE,Gary Johnson,127
CHEROKEE,Jill Stein,28
CHEROKEE,Avery Ayers,0
CHEROKEE,Stewart Alexander,0
CHEROKEE,Thaddaus Hill,0
CHEROKEE,Virgil Goode,2
CHEROKEE,Tom Hoefling,0
CHEROKEE,Andre N. Barnett,0
CHEROKEE,Rocky Anderson,0
CHILDRESS,Mitt Romney,1665
CHILDRESS,Barack Obama,320
CHILDRESS,Gary Johnson,10
CHILDRESS,Jill Stein,1
CHILDRESS,Avery Ayers,0
CHILDRESS,Stewart Alexander,0
CHILDRESS,Thaddaus Hill,0
CHILDRESS,Virgil Goode,0
CHILDRESS,Tom Hoefling,0
CHILDRESS,Andre N. Barnett,0
CHILDRESS,Rocky Anderson,0
CLAY,Mitt Romney,4266
CLAY,Barack Obama,740
CLAY,Gary Johnson,47
CLAY,Jill Stein,3
CLAY,Avery Ayers,1
CLAY,Stewart Alexander,0
CLAY,Thaddaus Hill,0
CLAY,Virgil Goode,0
CLAY,Tom Hoefling,0
CLAY,Andre N. Barnett,0
CLAY,Rocky Anderson,0
COCHRAN,Mitt Romney,649
COCHRAN,Barack Obama,256
COCHRAN,Gary Johnson,11
COCHRAN,Jill Stein,1
COCHRAN,Avery Ayers,0
COCHRAN,Stewart Alexander,0
COCHRAN,Thaddaus Hill,0
COCHRAN,Virgil Goode,0
COCHRAN,Tom Hoefling,0
COCHRAN,Andre N. Barnett,0
COCHRAN,Rocky Anderson,0
COKE,Mitt Romney,1218
COKE,Barack Obama,179
COKE,Gary Johnson,9
COKE,Jill Stein,2
COKE,Avery Ayers,0
COKE,Stewart Alexander,0
COKE,Thaddaus Hill,0
COKE,Virgil Goode,0
COKE,Tom Hoefling,0
COKE,Andre N. Barnett,0
COKE,Rocky Anderson,0
COLEMAN,Mitt Romney,3012
COLEMAN,Barack Obama,442
COLEMAN,Gary Johnson,22
COLEMAN,Jill Stein,14
COLEMAN,Avery Ayers,0
COLEMAN,Stewart Alexander,0
COLEMAN,Thaddaus Hill,0
COLEMAN,Virgil Goode,2
COLEMAN,Tom Hoefling,0
COLEMAN,Andre N. Barnett,0
COLEMAN,Rocky Anderson,0
COLLIN,Mitt Romney,196888
COLLIN,Barack Obama,101415
COLLIN,Gary Johnson,3712
COLLIN,Jill Stein,733
COLLIN,Avery Ayers,0
COLLIN,Stewart Alexander,1
COLLIN,Thaddaus Hill,1
COLLIN,Virgil Goode,51
COLLIN,Tom Hoefling,5
COLLIN,Andre N. Barnett,4
COLLIN,Rocky Anderson,11
COLLINGSWORTH,Mitt Romney,962
COLLINGSWORTH,Barack Obama,177
COLLINGSWORTH,Gary Johnson,8
COLLINGSWORTH,Jill Stein,3
COLLINGSWORTH,Avery Ayers,0
COLLINGSWORTH,Stewart Alexander,0
COLLINGSWORTH,Thaddaus Hill,0
COLLINGSWORTH,Virgil Goode,0
COLLINGSWORTH,Tom Hoefling,0
COLLINGSWORTH,Andre N. Barnett,0
COLLINGSWORTH,Rocky Anderson,0
COLORADO,Mitt Romney,6026
COLORADO,Barack Obama,2029
COLORADO,Gary Johnson,45
COLORADO,Jill Stein,11
COLORADO,Avery Ayers,0
COLORADO,Stewart Alexander,0
COLORADO,Thaddaus Hill,5
COLORADO,Virgil Goode,1
COLORADO,Tom Hoefling,0
COLORADO,Andre N. Barnett,0
COLORADO,Rocky Anderson,0
COMAL,Mitt Romney,39318
COMAL,Barack Obama,11450
COMAL,Gary Johnson,601
COMAL,Jill Stein,146
COMAL,Avery Ayers,1
COMAL,Stewart Alexander,0
COMAL,Thaddaus Hill,0
COMAL,Virgil Goode,12
COMAL,Tom Hoefling,0
COMAL,Andre N. Barnett,0
COMAL,Rocky Anderson,1
COMANCHE,Mitt Romney,3944
COMANCHE,Barack Obama,890
COMANCHE,Gary Johnson,57
COMANCHE,Jill Stein,11
COMANCHE,Avery Ayers,0
COMANCHE,Stewart Alexander,1
COMANCHE,Thaddaus Hill,0
COMANCHE,Virgil Goode,3
