county,candidate,votes
Sharkey,"Jill Stein for President and Cheri Honkala for Vice President, Green",1
Sharkey,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",3
Simpson,"Barack Obama for President and Joe Biden for Vice President, Democrat",4723
Simpson,"Mitt Romney for President and Paul Ryan for Vice President, Republican",7424
Simpson,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",32
Simpson,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",47
Simpson,"Jill Stein for President and Cheri Honkala for Vice President, Green",12
Simpson,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",11
Smith,"Barack Obama for President and Joe Biden for Vice President, Democrat",1979
Smith,"Mitt Romney for President and Paul Ryan for Vice President, Republican",6049
Smith,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",20
Smith,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",36
Smith,"Jill Stein for President and Cheri Honkala for Vice President, Green",9
Smith,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",6
Stone,"Barack Obama for President and Joe Biden for Vice President, Democrat",2003
Stone,"Mitt Romney for President and Paul Ryan for Vice President, Republican",5420
Stone,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",20
Stone,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",67
Stone,"Jill Stein for President and Cheri Honkala for Vice President, Green",10
Stone,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",12
Sunflower,"Barack Obama for President and Joe Biden for Vice President, Democrat",8199
Sunflower,"Mitt Romney for President and Paul Ryan for Vice President, Republican",2929
Sunflower,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",54
Sunflower,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",28
Sunflower,"Jill Stein for President and Cheri Honkala for Vice President, Green",11
Sunflower,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",7
Tallahatchie,"Barack Obama for President and Joe Biden for Vice President, Democrat",3959
Tallahatchie,"Mitt Romney for President and Paul Ryan for Vice President, Republican",2499
Tallahatchie,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",7
Tallahatchie,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",24
Tallahatchie,"Jill Stein for President and Cheri Honkala for Vice President, Green",11
Tallahatchie,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",3
Tate,"Barack Obama for President and Joe Biden for Vice President, Democrat",4933
Tate,"Mitt Romney for President and Paul Ryan for Vice President, Republican",7332
Tate,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",29
Tate,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",72
Tate,"Jill Stein for President and Cheri Honkala for Vice President, Green",27
Tate,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",13
Tippah,"Barack Obama for President and Joe Biden for Vice President, Democrat",2317
Tippah,"Mitt Romney for President and Paul Ryan for Vice President, Republican",6717
Tippah,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",37
Tippah,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",66
Tippah,"Jill Stein for President and Cheri Honkala for Vice President, Green",12
Tippah,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",15
Tishomingo,"Barack Obama for President and Joe Biden for Vice President, Democrat",1643
Tishomingo,"Mitt Romney for President and Paul Ryan for Vice President, Republican",6133
Tishomingo,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",36
Tishomingo,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",89
Tishomingo,"Jill Stein for President and Cheri Honkala for Vice President, Green",15
Tishomingo,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",20
Tunica,"Barack Obama for President and Joe Biden for Vice President, Democrat",3475
Tunica,"Mitt Romney for President and Paul Ryan for Vice President, Republican",883
Tunica,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",4
Tunica,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",12
Tunica,"Jill Stein for President and Cheri Honkala for Vice President, Green",3
Tunica,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",5
Union,"Barack Obama for President and Joe Biden for Vice President, Democrat",2742
Union,"Mitt Romney for President and Paul Ryan for Vice President, Republican",8498
Union,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",35
Union,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",75
Union,"Jill Stein for President and Cheri Honkala for Vice President, Green",7
Union,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",8
Walthall,"Barack Obama for President and Joe Biden for Vice President, Democrat",3422
Walthall,"Mitt Romney for President and Paul Ryan for Vice President, Republican",4051
Walthall,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",32
Walthall,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",29
Walthall,"Jill Stein for President and Cheri Honkala for Vice President, Green",9
Walthall,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",8
Warren,"Barack Obama for President and Joe Biden for Vice President, Democrat",10786
Warren,"Mitt Romney for President and Paul Ryan for Vice President, Republican",10457
Warren,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",21
Warren,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",96
Warren,"Jill Stein for President and Cheri Honkala for Vice President, Green",17
Warren,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",14
Washington,"Barack Obama for President and Joe Biden for Vice President, Democrat",13981
Washington,"Mitt Romney for President and Paul Ryan for Vice President, Republican",5651
Washington,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",21
Washington,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",38
Washington,"Jill Stein for President and Cheri Honkala for Vice President, Green",15
Washington,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",9
Wayne,"Barack Obama for President and Joe Biden for Vice President, Democrat",4148
Wayne,"Mitt Romney for President and Paul Ryan for Vice President, Republican",6111
Wayne,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",10
Wayne,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",43
Wayne,"Jill Stein for President and Cheri Honkala for Vice President, Green",9
Wayne,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",11
Webster,"Barack Obama for President and Joe Biden for Vice President, Democrat",1190
Webster,"Mitt Romney for President and Paul Ryan for Vice President, Republican",3992
Webster,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",5
Webster,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",29
Webster,"Jill Stein for President and Cheri Honkala for Vice President, Green",11
Webster,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",7
Wilkinson,"Barack Obama for President and Joe Biden for Vice President, Democrat",3412
Wilkinson,"Mitt Romney for President and Paul Ryan for Vice President, Republican",1415
Wilkinson,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",5
Wilkinson,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",20
Wilkinson,"Jill Stein for President and Cheri Honkala for Vice President, Green",0
Wilkinson,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",1
Winston,"Barack Obama for President and Joe Biden for Vice President, Democrat",4607
Winston,"Mitt Romney for President and Paul Ryan for Vice President, Republican",5168
Winston,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",15
Winston,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",24
Winston,"Jill Stein for President and Cheri Honkala for Vice President, Green",13
Winston,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",2
Yalobusha,"Barack Obama for President and Joe Biden for Vice President, Democrat",3030
Yalobusha,"Mitt Romney for President and Paul Ryan for Vice President, Republican",3276
Yalobusha,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",6
Yalobusha,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",24
Yalobusha,"Jill Stein for President and Cheri Honkala for Vice President, Green",6
Yalobusha,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",12
Yazoo,"Barack Obama for President and Joe Biden for Vice President, Democrat",6603
Yazoo,"Mitt Romney for President and Paul Ryan for Vice President, Republican",4941
Yazoo,"Virgil Goode for President and Jim Clymer for Vice President, Constitution",26
Yazoo,"Gary Johnson for President and James P. Gray for Vice President, Libertarian",34
Yazoo,"Jill Stein for President and Cheri Honkala for Vice President, Green",8
Yazoo,"Barbara Dale Washer for President and Cathy L. Toole for Vice President, Reform",8
